,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,cks_dilution,cks_rcf,parallax1,parallax1_err0,parallax2,parallax2_err1,parallax2_err2
1471,K02672,11253827,K02672.02,Kepler-396 b,CONFIRMED,42.99255302,4.509e-05,-4.509e-05,2454995.498,0.00079,-0.00079,0.1302,0.2755,-0.1302,4.6011,0.0398,-0.0398,,,,1108.1,8.8,-8.8,0.030168,0.000576,-0.000278,3.97302,0.055,-1.47276,3.49,1.28,-0.65,0.2277,,,531.0,,,18.79,20.33,-7.44,72.95,1.0,-1.0,94.056465,159.6,2,,5579.0,153.0,-128.0,4.317,0.181,-0.235,-0.12,0.3,-0.24,1.06,0.389,-0.197,0.85,0.13,-0.061,,,,stellar_q1_q16,11.921,10.672,10.356,10.285,False,5655.9,60.0,-60.0,4.566,0.1,-0.1,0.184,0.04,-0.04,3.6,1.0,-1.0,5656.0,60.0,60.0,4.48,0.041,-0.066,0.172,0.041,-0.042,0.897,0.022,0.021,1.005,0.01,0.015,3.31131121483,3.01649203867,-2.26413683727,9.52,0.281252967448,-0.499980992718,4.3,0.23,-0.29,2.955,0.082,0.082,0.240662994374,0.00398662216212,-0.00398662216212,14.4785410328,2.48413891615,-2.48413891615,497.101102558,21.2283364076,-21.2283364076,1.002,1.001,4.494,0.036,4.137,0.172,0.26
1472,K02674,8022489,K02674.02,Kepler-1311 b,CONFIRMED,11.1726994,0.0001387,-0.0001387,2454973.006,0.00899,-0.00899,0.0835,0.3623,-0.0832,6.007,0.255,-0.255,,,,73.8,4.8,-4.8,0.007857,0.000317,-0.000322,0.44158,0.02444,-0.17812,1.06,0.46,-0.2,0.0979,,,939.0,,,183.4,234.88,-77.2,14.283,0.791,-0.791,13.528188,16.2,2,,5988.0,156.0,-175.0,4.255,0.175,-0.242,-0.12,0.26,-0.3,1.236,0.537,-0.238,1.002,0.196,-0.118,,,,stellar_q1_q16,13.349,12.169,11.859,11.825,False,5754.2,60.0,-60.0,4.059,0.1,-0.1,0.101,0.04,-0.04,1.8,1.0,-1.0,5754.0,60.0,60.0,4.098,0.098,-0.101,0.095,0.044,-0.042,1.687,0.045,0.044,1.094,0.024,0.024,7.94328234724,1.56323400148,-1.77734959323,9.9,0.0780213994086,-0.110001216023,1.32,0.19,-0.19,1.448,0.069,0.069,0.10003168504,0.00216592224742,-0.00216592224742,230.62278339,70.2206849856,-70.2206849856,993.091073945,75.18002917,-75.18002917,1.0,1.0,1.179,0.018,1.337,0.162,0.206
1473,K02674,8022489,K02674.03,Kepler-1311 c,CONFIRMED,2.53573424,1.018e-05,-1.018e-05,2454966.014,0.00351,-0.00351,0.0753,0.3809,-0.0753,3.941,0.108,-0.108,,,,72.4,3.0,-3.0,0.007783,0.000353,-0.000136,0.36227,0.0336,-0.12527,1.05,0.46,-0.2,0.0364,,,1539.0,,,1326.69,1699.02,-558.5,4.975,0.461,-0.461,21.224094,26.9,2,,5988.0,156.0,-175.0,4.255,0.175,-0.242,-0.12,0.26,-0.3,1.236,0.537,-0.238,1.002,0.196,-0.118,,,,stellar_q1_q16,13.349,12.169,11.859,11.825,False,5754.2,60.0,-60.0,4.059,0.1,-0.1,0.101,0.04,-0.04,1.8,1.0,-1.0,5754.0,60.0,60.0,4.098,0.098,-0.101,0.095,0.044,-0.042,1.687,0.045,0.044,1.094,0.024,0.024,7.94328234724,1.56323400148,-1.77734959323,9.9,0.0780213994086,-0.110001216023,1.32,0.19,-0.19,1.434,0.059,0.059,0.0372322641751,0.000807259330551,-0.000807259330551,1652.31643677,498.754408398,-498.754408398,1624.75107049,122.627299658,-122.627299658,1.0,1.0,1.179,0.018,1.337,0.162,0.206
1475,K02675,5794570,K02675.01,Kepler-1312 b,CONFIRMED,5.448325286,7.346e-06,-7.346e-06,2454965.49,0.00107,-0.00107,0.1007,0.3131,-0.1005,2.2251,0.0377,-0.0377,,,,535.1,10.8,-10.8,0.021086,0.000622,-0.000215,4.38252,0.329,-1.25129,1.8,0.62,-0.13,0.0575,,,923.0,,,171.57,173.8,-38.03,19.02,1.4,-1.4,104.2794,60.6,2,,5674.0,153.0,-139.0,4.582,0.031,-0.215,-0.38,0.32,-0.26,0.782,0.27,-0.057,0.851,0.098,-0.084,,,,stellar_q1_q16,12.43,11.323,10.947,10.907,False,5755.9,60.0,-60.0,4.632,0.1,-0.1,0.127,0.04,-0.04,7.7,1.0,-1.0,5756.0,60.0,60.0,4.486,0.031,-0.053,0.118,0.042,-0.043,0.892,0.021,0.021,0.995,0.008,0.01,2.18776162395,2.39314129148,-1.47958947272,9.34,0.320951087729,-0.489861155809,3.18,0.15,-0.18,2.053,0.064,0.064,0.061185569376,0.00102250812473,-0.00102250812473,242.952018982,40.7759304598,-40.7759304598,1006.10580374,42.0162379094,-42.0162379094,1.0,1.0,3.368,0.025,3.07,0.123,0.162
1476,K02675,5794570,K02675.02,,NOT DISPOSITIONED,1.116128999,3.12e-06,-3.12e-06,2454964.847,0.00223,-0.00223,0.0569,0.4088,-0.0569,1.3577,0.0688,-0.0688,,,,115.7,6.9,-6.9,0.009827,0.000581,-0.000234,3.90482,0.86077,-1.48655,0.84,0.29,-0.06,0.02,,,1565.0,,,1418.14,1436.55,-314.33,6.36,1.4,-1.4,40.405155,22.8,2,,5674.0,153.0,-139.0,4.582,0.031,-0.215,-0.38,0.32,-0.26,0.782,0.27,-0.057,0.851,0.098,-0.084,,,,stellar_q1_q16,12.43,11.323,10.947,10.907,False,5755.9,60.0,-60.0,4.632,0.1,-0.1,0.127,0.04,-0.04,7.7,1.0,-1.0,5756.0,60.0,60.0,4.486,0.031,-0.053,0.118,0.042,-0.043,0.892,0.021,0.021,0.995,0.008,0.01,2.18776162395,2.39314129148,-1.47958947272,9.34,0.320951087729,-0.489861155809,3.18,0.15,-0.18,0.958,0.046,0.046,0.0212645927689,0.000355095855927,-0.000355095855927,2017.03106324,341.05390428,-341.05390428,1707.81833886,71.977244271,-71.977244271,1.0,1.0,3.368,0.025,3.07,0.123,0.162
1483,K02687,7202957,K02687.01,,NOT DISPOSITIONED,1.716831717,2.163e-06,-2.163e-06,2454965.031,0.00107,-0.00107,0.0321,0.3918,-0.0319,2.1026,0.0319,-0.0319,,,,61.6,1.3,-1.3,0.007152,0.000154,-0.000143,1.60962,0.24264,-0.35341,1.57,0.45,-0.63,0.0302,,,2124.0,,,4806.71,3968.4,-3267.1,6.306,0.951,-0.951,48.943016,58.7,2,,5895.0,158.0,-164.0,3.924,0.343,-0.156,0.14,0.2,-0.28,2.014,0.567,-0.808,1.241,0.23,-0.255,,,,stellar_q1_q16,10.158,9.052,8.761,8.693,False,5788.1,60.0,-60.0,4.515,0.1,-0.1,0.067,0.04,-0.04,2.3,1.0,-1.0,5788.0,60.0,60.0,4.454,0.049,-0.073,0.062,0.042,-0.043,0.935,0.021,0.02,1.014,0.002,0.035,3.54813389234,2.64175203458,-2.25792928634,9.55,0.241682645504,-0.439341412019,8.53,0.53,-0.66,0.73,0.022,0.022,0.0282432529443,0.000475469402146,-0.000475469402146,1246.17691061,210.348212597,-210.348212597,1514.11356767,63.8597481045,-63.8597481045,1.0,1.0,8.872,0.023,8.418,0.373,0.599
1484,K02687,7202957,K02687.02,,NOT DISPOSITIONED,8.16735028,1.559e-05,-1.559e-05,2454969.203,0.00153,-0.00153,0.2789,0.1465,-0.2789,3.286,0.0466,-0.0466,,,,105.4,2.0,-2.0,0.009413,0.000132,-0.000237,1.7756,0.24682,-0.45975,2.07,0.58,-0.83,0.0854,,,1263.0,,,601.1,496.26,-408.57,18.43,2.6,-2.6,37.65937,59.4,2,,5895.0,158.0,-164.0,3.924,0.343,-0.156,0.14,0.2,-0.28,2.014,0.567,-0.808,1.241,0.23,-0.255,,,,stellar_q1_q16,10.158,9.052,8.761,8.693,False,5788.1,60.0,-60.0,4.515,0.1,-0.1,0.067,0.04,-0.04,2.3,1.0,-1.0,5788.0,60.0,60.0,4.454,0.049,-0.073,0.062,0.042,-0.043,0.935,0.021,0.02,1.014,0.002,0.035,3.54813389234,2.64175203458,-2.25792928634,9.55,0.241682645504,-0.439341412019,8.53,0.53,-0.66,0.961,0.028,0.028,0.079902682885,0.00133381511723,-0.00133381511723,155.612204015,26.6330633972,-26.6330633972,900.066172142,38.313202956,-38.313202956,1.0,1.0,8.872,0.023,8.418,0.373,0.599
1486,K02694,9475552,K02694.01,Kepler-1315 b,CONFIRMED,0.84338011,8.21e-07,-8.21e-07,2454964.966,0.000802,-0.000802,0.159,0.2845,-0.159,1.4362,0.0286,-0.0286,,,,359.8,7.6,-7.6,0.016767,0.000687,-0.000272,2.49769,0.18492,-0.84066,1.57,3.48,-0.16,0.0163,,,1540.0,,,1329.99,14155.24,-342.0,4.545,0.337,-0.337,45.230865,56.3,2,,4818.0,142.0,-108.0,4.481,0.088,-0.885,0.56,0.3,-0.3,0.856,1.9,-0.084,0.809,0.198,-0.041,,,,stellar_q1_q16,14.975,13.33,12.808,12.684,False,4780.2,60.0,-60.0,4.446,0.1,-0.1,0.24,0.04,-0.04,2.4,1.0,-1.0,4780.0,60.0,60.0,4.558,0.034,-0.027,0.228,0.042,-0.042,0.703,0.022,0.021,0.791,0.011,0.015,10.0,3.93309278759,-5.72288744705,10.0,0.144047529309,-0.368849321059,1.948,0.079,-0.076,1.287,0.055,0.055,0.0161783602514,0.000268669460472,-0.000268669460472,1070.63417861,184.890966759,-184.890966759,1457.71895824,62.592629639,-62.592629639,1.0,1.0,2.104,0.025,1.898,0.06,0.062
1487,K02694,9475552,K02694.02,,NOT DISPOSITIONED,6.56606842,1.677e-05,-1.677e-05,2454967.495,0.00204,-0.00204,0.3312,0.1,-0.3311,1.7315,0.0662,-0.0662,,,,421.8,18.0,-18.0,0.018384,0.000746,-0.000581,9.53601,3.33094,-1.88686,1.72,3.81,-0.17,0.064,,,777.0,,,86.27,918.19,-22.18,27.91,9.7,-9.7,19.921818,26.3,2,,4818.0,142.0,-108.0,4.481,0.088,-0.885,0.56,0.3,-0.3,0.856,1.9,-0.084,0.809,0.198,-0.041,,,,stellar_q1_q16,14.975,13.33,12.808,12.684,False,4780.2,60.0,-60.0,4.446,0.1,-0.1,0.24,0.04,-0.04,2.4,1.0,-1.0,4780.0,60.0,60.0,4.558,0.034,-0.027,0.228,0.042,-0.042,0.703,0.022,0.021,0.791,0.011,0.015,10.0,3.93309278759,-5.72288744705,10.0,0.144047529309,-0.368849321059,1.948,0.079,-0.076,1.412,0.067,0.067,0.0635129825529,0.00104543277114,-0.00104543277114,69.5604277068,12.0123419241,-12.0123419241,735.959790397,31.6578819293,-31.6578819293,1.0,1.0,2.104,0.025,1.898,0.06,0.062
1498,K02714,12206313,K02714.01,Kepler-401 b,CONFIRMED,14.38338734,8.562e-05,-8.562e-05,2454973.562,0.00493,-0.00493,0.2953,0.1685,-0.2952,8.611,0.14,-0.14,,,,166.3,5.1,-5.1,0.011961,0.000325,-0.000269,0.17298,0.03269,-0.04884,1.79,0.92,-0.4,0.1178,,,956.0,,,197.3,301.14,-93.51,12.37,2.3,-2.3,29.45708,37.8,3,,6347.0,162.0,-198.0,4.185,0.2,-0.264,-0.32,0.28,-0.3,1.373,0.702,-0.312,1.051,0.264,-0.121,,,,stellar_q1_q16,13.312,12.277,12.065,11.987,False,6044.6,60.0,-60.0,4.043,0.1,-0.1,0.004,0.04,-0.04,5.8,1.0,-1.0,6045.0,60.0,60.0,4.07,0.1,-0.11,0.004,0.042,-0.037,1.689,0.047,0.046,1.173,0.068,0.048,4.9659232145,0.920653666551,-1.02102047329,9.696,0.0738628204514,-0.0999636995461,1.1,0.16,-0.16,2.205,0.083,0.083,0.122100508412,0.0024154533212,-0.0024154533212,218.370050983,67.8725889171,-67.8725889171,979.629365108,76.267510013,-76.267510013,1.0,1.0,1.06,0.018,1.137,0.125,0.147
1496,K02714,12206313,K02714.02,Kepler-401 c,CONFIRMED,47.3183002,0.0004256,-0.0004256,2455003.062,0.00742,-0.00742,0.8628,0.0765,-0.6043,10.617,0.206,-0.206,,,,246.9,7.6,-7.6,0.016439,0.000303,-0.001965,0.05192,0.26674,-0.00627,2.46,1.26,-0.56,0.2606,,,643.0,,,40.32,61.53,-19.11,18.32,8.6,-8.6,26.784729,35.4,3,,6347.0,162.0,-198.0,4.185,0.2,-0.264,-0.32,0.28,-0.3,1.373,0.702,-0.312,1.051,0.264,-0.121,,,,stellar_q1_q16,13.312,12.277,12.065,11.987,False,6044.6,60.0,-60.0,4.043,0.1,-0.1,0.004,0.04,-0.04,5.8,1.0,-1.0,6045.0,60.0,60.0,4.07,0.1,-0.11,0.004,0.042,-0.037,1.689,0.047,0.046,1.173,0.068,0.048,4.9659232145,0.920653666551,-1.02102047329,9.696,0.0738628204514,-0.0999636995461,1.1,0.16,-0.16,3.032,0.223,0.223,0.27015759289,0.00534413340862,-0.00534413340862,44.7522177119,13.6095349397,-13.6095349397,659.124062425,50.3507055921,-50.3507055921,1.0,1.0,1.06,0.018,1.137,0.125,0.147
1497,K02714,12206313,K02714.03,Kepler-401 d,CONFIRMED,184.256405,0.00317,-0.00317,2455088.258,0.0133,-0.0133,0.0687,0.3551,-0.0684,11.283,0.376,-0.376,,,,293.2,16.7,-16.7,0.015773,0.000784,-0.000353,1.12624,0.09538,-0.4048,2.36,1.21,-0.53,0.645,,,408.0,,,6.58,10.05,-3.12,126.4,10.7,-10.7,16.44317,16.9,3,,6347.0,162.0,-198.0,4.185,0.2,-0.264,-0.32,0.28,-0.3,1.373,0.702,-0.312,1.051,0.264,-0.121,,,,stellar_q1_q16,13.312,12.277,12.065,11.987,False,6044.6,60.0,-60.0,4.043,0.1,-0.1,0.004,0.04,-0.04,5.8,1.0,-1.0,6045.0,60.0,60.0,4.07,0.1,-0.11,0.004,0.042,-0.037,1.689,0.047,0.046,1.173,0.068,0.048,4.9659232145,0.920653666551,-1.02102047329,9.696,0.0738628204514,-0.0999636995461,1.1,0.16,-0.16,2.909,0.131,0.131,0.668357083168,0.0133640430492,-0.0133640430492,7.29696031879,2.26641836865,-2.26641836865,418.840840335,32.4133229407,-32.4133229407,1.0,1.0,1.06,0.018,1.137,0.125,0.147
1501,K02722,7673192,K02722.01,Kepler-402 c,CONFIRMED,6.12481814,1.964e-05,-1.964e-05,2454967.935,0.00268,-0.00268,0.7397,0.0402,-0.522,3.6129,0.0719,-0.0719,,,,148.4,4.0,-4.0,0.012046,0.000944,-0.000818,0.36577,0.64885,-0.07275,1.6,0.9,-0.23,0.0684,,,1213.0,,,510.94,862.63,-178.51,8.98,4.0,-4.0,27.99521,39.0,5,,6522.0,158.0,-206.0,4.325,0.091,-0.321,-0.22,0.22,-0.32,1.215,0.684,-0.17,1.14,0.267,-0.146,,,,stellar_q1_q16,13.268,12.303,12.082,11.993,False,6119.1,60.0,-60.0,4.381,0.1,-0.1,-0.055,0.04,-0.04,6.3,1.0,-1.0,6119.0,60.0,60.0,4.362,0.066,-0.085,-0.05,0.044,-0.043,1.09,0.027,0.026,1.072,0.036,0.029,3.31131121483,1.30236942565,-1.6845892696,9.52,0.14404752931,-0.308686674457,1.57,0.13,-0.16,1.433,0.11,0.11,0.0676562340911,0.00111660555239,-0.00111660555239,358.503141957,69.411001541,-69.411001541,1108.88566108,53.6816854972,-53.6816854972,1.01,1.0023,1.623,0.019,1.593,0.109,0.16
1502,K02722,7673192,K02722.02,Kepler-402 e,CONFIRMED,11.24283541,4.389e-05,-4.389e-05,2454969.322,0.00329,-0.00329,0.7887,0.1428,-0.5382,4.2025,0.0933,-0.0933,,,,141.7,4.9,-4.9,0.011975,0.000127,-0.001121,0.32788,0.86406,-0.03503,1.59,0.89,-0.22,0.1026,,,990.0,,,227.09,383.39,-79.34,12.99,5.7,-5.7,19.232103,27.7,5,,6522.0,158.0,-206.0,4.325,0.091,-0.321,-0.22,0.22,-0.32,1.215,0.684,-0.17,1.14,0.267,-0.146,,,,stellar_q1_q16,13.268,12.303,12.082,11.993,False,6119.1,60.0,-60.0,4.381,0.1,-0.1,-0.055,0.04,-0.04,6.3,1.0,-1.0,6119.0,60.0,60.0,4.362,0.066,-0.085,-0.05,0.044,-0.043,1.09,0.027,0.026,1.072,0.036,0.029,3.31131121483,1.30236942565,-1.6845892696,9.52,0.14404752931,-0.308686674457,1.57,0.13,-0.16,1.425,0.082,0.082,0.10144906561,0.00169461234734,-0.00169461234734,159.612772032,30.9913781662,-30.9913781662,905.796078533,43.7208517265,-43.7208517265,1.01,1.0023,1.623,0.019,1.593,0.109,0.16
1503,K02722,7673192,K02722.03,Kepler-402 b,CONFIRMED,4.02875481,1.289e-05,-1.289e-05,2454966.77,0.00259,-0.00259,0.5392,0.3965,-0.3288,3.0477,0.074,-0.074,,,,100.7,3.6,-3.6,0.009529,2e-06,-0.0005,0.75422,0.50078,-0.01551,1.26,0.72,-0.17,0.0518,,,1393.0,,,890.89,1504.1,-311.26,8.65,2.9,-2.9,21.68018,29.9,5,,6522.0,158.0,-206.0,4.325,0.091,-0.321,-0.22,0.22,-0.32,1.215,0.684,-0.17,1.14,0.267,-0.146,,,,stellar_q1_q16,13.268,12.303,12.082,11.993,False,6119.1,60.0,-60.0,4.381,0.1,-0.1,-0.055,0.04,-0.04,6.3,1.0,-1.0,6119.0,60.0,60.0,4.362,0.066,-0.085,-0.05,0.044,-0.043,1.09,0.027,0.026,1.072,0.036,0.029,3.31131121483,1.30236942565,-1.6845892696,9.52,0.14404752931,-0.308686674457,1.57,0.13,-0.16,1.134,0.041,0.041,0.0511618667673,0.000851817918925,-0.000851817918925,626.810366539,121.863897299,-121.863897299,1275.10975643,61.8743750614,-61.8743750614,1.01,1.0023,1.623,0.019,1.593,0.109,0.16
1504,K02722,7673192,K02722.04,Kepler-402 d,CONFIRMED,8.9211602,3.972e-05,-3.972e-05,2454970.489,0.00374,-0.00374,0.0852,0.3314,-0.085,3.922,0.0916,-0.0916,,,,105.7,4.6,-4.6,0.009499,0.000473,-9.8e-05,1.27156,0.25843,-0.29835,1.26,0.71,-0.18,0.0879,,,1070.0,,,309.39,522.35,-108.1,17.49,3.6,-3.6,16.931747,24.5,5,,6522.0,158.0,-206.0,4.325,0.091,-0.321,-0.22,0.22,-0.32,1.215,0.684,-0.17,1.14,0.267,-0.146,,,,stellar_q1_q16,13.268,12.303,12.082,11.993,False,6119.1,60.0,-60.0,4.381,0.1,-0.1,-0.055,0.04,-0.04,6.3,1.0,-1.0,6119.0,60.0,60.0,4.362,0.066,-0.085,-0.05,0.044,-0.043,1.09,0.027,0.026,1.072,0.036,0.029,3.31131121483,1.30236942565,-1.6845892696,9.52,0.14404752931,-0.308686674457,1.57,0.13,-0.16,1.13,0.044,0.044,0.0869304012546,0.00145644619452,-0.00145644619452,216.553413899,42.2178446024,-42.2178446024,977.585575374,47.6444829587,-47.6444829587,1.01,1.0023,1.623,0.019,1.593,0.109,0.16
1505,K02722,7673192,K02722.05,,NOT DISPOSITIONED,16.5339099,0.0001257,-0.0001257,2454968.411,0.00588,-0.00588,0.0619,0.4102,-0.0619,3.981,0.182,-0.182,,,,96.9,6.2,-6.2,0.009091,0.000461,-0.00033,2.25938,0.21814,-1.02687,1.21,0.68,-0.17,0.1327,,,871.0,,,135.75,229.19,-47.43,31.96,3.1,-3.1,7.1645455,16.6,5,,6522.0,158.0,-206.0,4.325,0.091,-0.321,-0.22,0.22,-0.32,1.215,0.684,-0.17,1.14,0.267,-0.146,,,,stellar_q1_q16,13.268,12.303,12.082,11.993,False,6119.1,60.0,-60.0,4.381,0.1,-0.1,-0.055,0.04,-0.04,6.3,1.0,-1.0,6119.0,60.0,60.0,4.362,0.066,-0.085,-0.05,0.044,-0.043,1.09,0.027,0.026,1.072,0.036,0.029,3.31131121483,1.30236942565,-1.6845892696,9.52,0.14404752931,-0.308686674457,1.57,0.13,-0.16,1.081,0.054,0.054,0.131156240989,0.00219892405188,-0.00219892405188,95.4004982411,18.3934447672,-18.3934447672,796.43655811,38.2785693381,-38.2785693381,1.01,1.0023,1.623,0.019,1.593,0.109,0.16
1508,K02732,9886361,K02732.01,Kepler-403 b,CONFIRMED,7.03144308,3.306e-05,-3.306e-05,2454967.455,0.00375,-0.00375,0.6069,0.2984,-0.3891,5.8015,0.0999,-0.0999,,,,89.2,2.7,-2.7,0.009019,0.001449,-0.000398,0.16158,0.11123,-0.13752,1.09,0.2,-0.08,0.0743,,,1038.0,,,274.53,126.72,-60.75,7.5,2.6,-2.6,25.467813,35.7,4,,6086.0,86.0,-131.0,4.389,0.056,-0.131,0.06,0.08,-0.16,1.111,0.195,-0.087,1.102,0.074,-0.076,,,,stellar_q1_q16,12.805,11.83,11.575,11.537,False,6094.1,60.0,-60.0,4.064,0.1,-0.1,0.089,0.04,-0.04,4.9,1.0,-1.0,6094.0,60.0,60.0,4.08,0.104,-0.092,0.081,0.041,-0.041,1.803,0.051,0.05,1.299,0.03,0.089,4.04575891697,0.953416386549,-0.725533106885,9.607,0.0918983662017,-0.085832378724,1.32,0.21,-0.17,1.774,0.191,0.191,0.0772938056842,0.00191007428026,-0.00191007428026,594.031393267,179.841115305,-179.841115305,1258.10206558,94.7940913297,-94.7940913297,1.0,1.0,1.215,0.023,1.335,0.173,0.19
1509,K02732,9886361,K02732.02,Kepler-403 d,CONFIRMED,13.61159129,8.288e-05,-8.288e-05,2454977.172,0.00448,-0.00448,0.0657,0.3841,-0.0656,7.508,0.148,-0.148,,,,96.0,3.4,-3.4,0.008956,0.00029,-0.000242,0.27754,0.00931,-0.10288,1.09,0.19,-0.09,0.1153,,,833.0,,,114.0,52.62,-25.23,13.956,0.468,-0.468,21.386562,31.7,4,,6086.0,86.0,-131.0,4.389,0.056,-0.131,0.06,0.08,-0.16,1.111,0.195,-0.087,1.102,0.074,-0.076,,,,stellar_q1_q16,12.805,11.83,11.575,11.537,False,6094.1,60.0,-60.0,4.064,0.1,-0.1,0.089,0.04,-0.04,4.9,1.0,-1.0,6094.0,60.0,60.0,4.08,0.104,-0.092,0.081,0.041,-0.041,1.803,0.051,0.05,1.299,0.03,0.089,4.04575891697,0.953416386549,-0.725533106885,9.607,0.0918983662017,-0.085832378724,1.32,0.21,-0.17,1.764,0.072,0.072,0.119997657357,0.00297655495202,-0.00297655495202,245.031077817,75.3405965628,-75.3405965628,1008.25136511,77.0987341421,-77.0987341421,1.0,1.0,1.215,0.023,1.335,0.173,0.19
1511,K02732,9886361,K02732.03,Kepler-403 c,CONFIRMED,54.2812031,0.0004199,-0.0004199,2454973.713,0.00589,-0.00589,0.5597,0.0204,-0.4649,5.317,0.189,-0.189,,,,155.0,7.9,-7.9,0.011788,0.002633,-0.000543,1.82423,1.49623,-0.02158,1.43,0.25,-0.11,0.29,,,525.0,,,18.02,8.32,-3.99,65.7,27.0,-27.0,15.22151,20.5,4,,6086.0,86.0,-131.0,4.389,0.056,-0.131,0.06,0.08,-0.16,1.111,0.195,-0.087,1.102,0.074,-0.076,,,,stellar_q1_q16,12.805,11.83,11.575,11.537,False,6094.1,60.0,-60.0,4.064,0.1,-0.1,0.089,0.04,-0.04,4.9,1.0,-1.0,6094.0,60.0,60.0,4.08,0.104,-0.092,0.081,0.041,-0.041,1.803,0.051,0.05,1.299,0.03,0.089,4.04575891697,0.953416386549,-0.725533106885,9.607,0.0918983662017,-0.085832378724,1.32,0.21,-0.17,2.324,0.318,0.318,0.301794649794,0.00744910148668,-0.00744910148668,38.7839174383,11.7524941974,-11.7524941974,635.955084898,47.9601093367,-47.9601093367,1.0,1.0,1.215,0.023,1.335,0.173,0.19
1510,K02732,9886361,K02732.04,,CANDIDATE,24.5607763,0.0003901,-0.0003901,2454979.796,0.0159,-0.0159,0.5311,0.4134,-0.3115,8.73,0.38,-0.38,,,,56.9,4.2,-4.2,0.007111,0.000244,-0.000395,0.19556,0.19401,-0.00786,0.86,0.15,-0.06,0.1709,,,684.0,,,51.89,23.95,-11.48,18.41,9.1,-9.1,9.6855755,14.1,4,,6086.0,86.0,-131.0,4.389,0.056,-0.131,0.06,0.08,-0.16,1.111,0.195,-0.087,1.102,0.074,-0.076,,,,stellar_q1_q16,12.805,11.83,11.575,11.537,False,6094.1,60.0,-60.0,4.064,0.1,-0.1,0.089,0.04,-0.04,4.9,1.0,-1.0,6094.0,60.0,60.0,4.08,0.104,-0.092,0.081,0.041,-0.041,1.803,0.051,0.05,1.299,0.03,0.089,4.04575891697,0.953416386549,-0.725533106885,9.607,0.0918983662017,-0.085832378724,1.32,0.21,-0.17,1.4,0.074,0.074,0.177974745298,0.00442448963561,-0.00442448963561,112.427150091,33.8833080591,-33.8833080591,829.81508711,62.3974436402,-62.3974436402,1.0,1.0,1.215,0.023,1.335,0.173,0.19
1530,K02768,9008737,K02768.01,Kepler-404 b,CONFIRMED,11.8288843,0.0003158,-0.0003158,2454970.699,0.0123,-0.0123,0.2658,0.2011,-0.2658,3.337,0.398,-0.398,,,,191.0,23.5,-23.5,0.012612,0.000992,-0.00087,2.50636,1.52567,-1.64242,1.18,0.45,-0.09,0.1,,,730.0,,,67.13,76.62,-15.93,26.47,8.1,-8.1,,9.1,2,,5653.0,165.0,-161.0,4.551,0.026,-0.272,-0.04,0.25,-0.26,0.857,0.327,-0.064,0.952,0.081,-0.095,,,,stellar_q1_q16,15.228,13.908,13.527,13.477,False,5326.4,60.0,-60.0,4.623,0.1,-0.1,-0.032,0.04,-0.04,1.1,1.0,-1.0,5326.0,60.0,60.0,4.538,0.038,-0.057,-0.03,0.042,-0.043,0.771,0.027,0.026,0.86,0.012,0.019,5.3703179637,4.89217724691,-3.67199998448,9.73,0.281252967447,-0.499980992719,1.178,0.055,-0.064,1.062,0.087,0.087,0.09710923184,0.00162037063381,-0.00162037063381,52.9364092341,9.07465260401,-9.07465260401,687.388316014,29.3301358021,-29.3301358021,1.015,1.0191,1.255,0.022,1.177,0.05,0.058
